Date;Country;CPI
1.6.18;Sweden;0.23
1.7.18;Sweden;0.52
1.8.18;Sweden;-0.21
1.9.18;Sweden;0.46
1.10.18;Sweden;-0.13
1.11.18;Sweden;-0.10
1.12.18;Sweden;0.44
1.1.19;Sweden;-1.00
1.2.19;Sweden;0.75
1.3.19;Sweden;0.23
1.4.19;Sweden;0.70
1.5.19;Sweden;0.25
1.6.19;Sweden;-0.14
1.7.19;Sweden;0.40
1.8.19;Sweden;-0.42
1.9.19;Sweden;0.47
1.10.19;Sweden;0.03
1.11.19;Sweden;0.10
1.12.19;Sweden;0.39
1.1.20;Sweden;-1.44
1.2.20;Sweden;0.50
1.3.20;Sweden;-0.17
1.4.20;Sweden;-0.30
1.5.20;Sweden;0.60
1.6.20;Sweden;0.58
1.7.20;Sweden;0.22
1.8.20;Sweden;-0.15
1.9.20;Sweden;0.06
1.10.20;Sweden;-0.09
1.11.20;Sweden;0.01
1.12.20;Sweden;0.69
1.1.21;Sweden;-0.37
1.2.21;Sweden;0.27
1.3.21;Sweden;0.16
1.4.21;Sweden;0.24
1.5.21;Sweden;0.20
1.6.21;Sweden;0.08
1.7.21;Sweden;0.27
1.8.21;Sweden;0.51
1.9.21;Sweden;0.51
1.10.21;Sweden;0.20
1.11.21;Sweden;0.46
1.12.21;Sweden;1.28
1.1.22;Sweden;-0.54
1.2.22;Sweden;0.86
1.3.22;Sweden;1.76
1.4.22;Sweden;0.62
1.5.22;Sweden;1.05
1.6.22;Sweden;1.40
1.7.22;Sweden;0.09
1.8.22;Sweden;1.76
1.9.22;Sweden;1.43
1.10.22;Sweden;0.22
1.11.22;Sweden;1.01
1.12.22;Sweden;2.07
1.1.23;Sweden;-1.13
1.2.23;Sweden;1.10
1.3.23;Sweden;0.57
1.4.23;Sweden;0.46
1.5.23;Sweden;0.32
1.6.23;Sweden;1.07
1.7.23;Sweden;0.04
1.8.23;Sweden;0.07
1.9.23;Sweden;0.51
1.10.23;Sweden;0.25
1.11.23;Sweden;0.31
1.12.23;Sweden;0.73
1.1.24;Sweden;-0.15
1.2.24;Sweden;0.25
1.3.24;Sweden;0.12
1.4.24;Sweden;0.30
1.5.24;Sweden;0.16
1.6.24;Sweden;-0.08
1.7.24;Sweden;0.09
1.8.24;Sweden;-0.59
1.9.24;Sweden;0.19
1.1.12;Switzerland;-0.43
1.2.12;Switzerland;0.28
1.3.12;Switzerland;0.56
1.4.12;Switzerland;0.07
1.5.12;Switzerland;-0.02
1.6.12;Switzerland;-0.28
1.7.12;Switzerland;-0.48
1.8.12;Switzerland;-0.03
1.9.12;Switzerland;0.31
1.10.12;Switzerland;0.12
1.11.12;Switzerland;-0.33
1.12.12;Switzerland;-0.21
1.1.13;Switzerland;-0.26
1.2.13;Switzerland;0.30
1.3.13;Switzerland;0.22
1.4.13;Switzerland;0.03
1.5.13;Switzerland;0.11
1.6.13;Switzerland;0.10
1.7.13;Switzerland;-0.36
1.8.13;Switzerland;-0.07
1.9.13;Switzerland;0.30
1.10.13;Switzerland;-0.08
1.11.13;Switzerland;0.01
1.12.13;Switzerland;-0.23
1.1.14;Switzerland;-0.27
1.2.14;Switzerland;0.10
1.3.14;Switzerland;0.36
1.4.14;Switzerland;0.07
1.5.14;Switzerland;0.29
1.6.14;Switzerland;-0.07
1.7.14;Switzerland;-0.37
1.8.14;Switzerland;-0.03
1.9.14;Switzerland;0.14
1.10.14;Switzerland;0.00
1.11.14;Switzerland;-0.04
1.12.14;Switzerland;-0.50
1.1.15;Switzerland;-0.43
1.2.15;Switzerland;-0.26
1.3.15;Switzerland;0.33
1.4.15;Switzerland;-0.18
1.5.15;Switzerland;0.23
1.6.15;Switzerland;0.07
1.7.15;Switzerland;-0.61
1.8.15;Switzerland;-0.16
1.9.15;Switzerland;0.10
1.10.15;Switzerland;0.08
1.11.15;Switzerland;-0.07
1.12.15;Switzerland;-0.41
1.1.16;Switzerland;-0.39
1.2.16;Switzerland;0.19
1.3.16;Switzerland;0.29
1.4.16;Switzerland;0.33
1.5.16;Switzerland;0.14
1.6.16;Switzerland;0.14
1.7.16;Switzerland;-0.44
1.8.16;Switzerland;-0.10
1.9.16;Switzerland;0.06
1.10.16;Switzerland;0.05
1.11.16;Switzerland;-0.20
1.12.16;Switzerland;-0.08
1.1.17;Switzerland;-0.03
1.2.17;Switzerland;0.48
1.3.17;Switzerland;0.22
1.4.17;Switzerland;0.20
1.5.17;Switzerland;0.19
1.6.17;Switzerland;-0.14
1.7.17;Switzerland;-0.31
1.8.17;Switzerland;0.03
1.9.17;Switzerland;0.25
1.10.17;Switzerland;0.06
1.11.17;Switzerland;-0.07
1.12.17;Switzerland;-0.03
1.1.18;Switzerland;-0.13
1.2.18;Switzerland;0.37
1.3.18;Switzerland;0.38
1.4.18;Switzerland;0.21
1.5.18;Switzerland;0.38
1.6.18;Switzerland;0.00
1.7.18;Switzerland;-0.23
1.8.18;Switzerland;-0.02
1.9.18;Switzerland;0.06
1.10.18;Switzerland;0.18
1.11.18;Switzerland;-0.26
1.12.18;Switzerland;-0.26
1.1.19;Switzerland;-0.26
1.2.19;Switzerland;0.39
1.3.19;Switzerland;0.53
1.4.19;Switzerland;0.19
1.5.19;Switzerland;0.31
1.6.19;Switzerland;-0.03
1.7.19;Switzerland;-0.52
1.8.19;Switzerland;-0.01
1.9.19;Switzerland;-0.11
1.10.19;Switzerland;-0.22
1.11.19;Switzerland;-0.13
1.12.19;Switzerland;0.03
1.1.20;Switzerland;-0.22
1.2.20;Switzerland;0.12
1.3.20;Switzerland;0.08
1.4.20;Switzerland;-0.36
1.5.20;Switzerland;0.04
1.6.20;Switzerland;0.02
1.7.20;Switzerland;-0.16
1.8.20;Switzerland;0.04
1.9.20;Switzerland;-0.04
1.10.20;Switzerland;0.01
1.11.20;Switzerland;-0.25
1.12.20;Switzerland;-0.10
1.1.21;Switzerland;0.06
1.2.21;Switzerland;0.16
1.3.21;Switzerland;0.34
1.4.21;Switzerland;0.21
1.5.21;Switzerland;0.26
1.6.21;Switzerland;0.07
1.7.21;Switzerland;-0.08
1.8.21;Switzerland;0.25
1.9.21;Switzerland;0.02
1.10.21;Switzerland;0.30
1.11.21;Switzerland;0.04
1.12.21;Switzerland;-0.10
1.1.22;Switzerland;0.17
1.2.22;Switzerland;0.66
1.3.22;Switzerland;0.57
1.4.22;Switzerland;0.37
1.5.22;Switzerland;0.65
1.6.22;Switzerland;0.50
1.7.22;Switzerland;-0.04
1.8.22;Switzerland;0.26
1.9.22;Switzerland;-0.18
1.10.22;Switzerland;0.05
1.11.22;Switzerland;0.00
1.12.22;Switzerland;-0.22
1.1.23;Switzerland;0.60
1.2.23;Switzerland;0.75
1.3.23;Switzerland;0.15
1.4.23;Switzerland;0.00
1.5.23;Switzerland;0.25
1.6.23;Switzerland;0.06
1.7.23;Switzerland;-0.14
1.8.23;Switzerland;0.21
1.9.23;Switzerland;-0.08
1.10.23;Switzerland;0.09
1.11.23;Switzerland;-0.24
1.12.23;Switzerland;0.05
1.1.24;Switzerland;0.17
1.2.24;Switzerland;0.64
1.3.24;Switzerland;0.03
1.4.24;Switzerland;0.32
1.5.24;Switzerland;0.27
1.6.24;Switzerland;0.00
1.7.24;Switzerland;-0.18
1.8.24;Switzerland;-0.01
1.9.24;Switzerland;-0.29
1.1.12;Turkey;0.56
1.2.12;Turkey;0.56
1.3.12;Turkey;0.41
1.4.12;Turkey;1.52
1.5.12;Turkey;-0.21
1.6.12;Turkey;-0.90
1.7.12;Turkey;-0.23
1.8.12;Turkey;0.56
1.9.12;Turkey;1.03
1.10.12;Turkey;1.96
1.11.12;Turkey;0.38
1.12.12;Turkey;0.38
1.1.13;Turkey;1.65
1.2.13;Turkey;0.30
1.3.13;Turkey;0.66
1.4.13;Turkey;0.42
1.5.13;Turkey;0.15
1.6.13;Turkey;0.76
1.7.13;Turkey;0.31
1.8.13;Turkey;-0.10
1.9.13;Turkey;0.77
1.10.13;Turkey;1.80
1.11.13;Turkey;0.01
1.12.13;Turkey;0.46
1.1.14;Turkey;1.98
1.2.14;Turkey;0.43
1.3.14;Turkey;1.13
1.4.14;Turkey;1.34
1.5.14;Turkey;0.40
1.6.14;Turkey;0.31
1.7.14;Turkey;0.45
1.8.14;Turkey;0.09
1.9.14;Turkey;0.14
1.10.14;Turkey;1.90
1.11.14;Turkey;0.18
1.12.14;Turkey;-0.44
1.1.15;Turkey;1.10
1.2.15;Turkey;0.71
1.3.15;Turkey;1.19
1.4.15;Turkey;1.63
1.5.15;Turkey;0.56
1.6.15;Turkey;-0.51
1.7.15;Turkey;0.09
1.8.15;Turkey;0.40
1.9.15;Turkey;0.89
1.10.15;Turkey;1.55
1.11.15;Turkey;0.67
1.12.15;Turkey;0.21
1.1.16;Turkey;1.82
1.2.16;Turkey;-0.02
1.3.16;Turkey;-0.04
1.4.16;Turkey;0.78
1.5.16;Turkey;0.58
1.6.16;Turkey;0.47
1.7.16;Turkey;1.16
1.8.16;Turkey;-0.29
1.9.16;Turkey;0.18
1.10.16;Turkey;1.44
1.11.16;Turkey;0.52
1.12.16;Turkey;1.64
1.1.17;Turkey;2.46
1.2.17;Turkey;0.81
1.3.17;Turkey;1.02
1.4.17;Turkey;1.31
1.5.17;Turkey;0.45
1.6.17;Turkey;-0.27
1.7.17;Turkey;0.15
1.8.17;Turkey;0.52
1.9.17;Turkey;0.65
1.10.17;Turkey;2.08
1.11.17;Turkey;1.49
1.12.17;Turkey;0.69
1.1.18;Turkey;1.02
1.2.18;Turkey;0.73
1.3.18;Turkey;0.99
1.4.18;Turkey;1.87
1.5.18;Turkey;1.62
1.6.18;Turkey;2.61
1.7.18;Turkey;0.55
1.8.18;Turkey;2.30
1.9.18;Turkey;6.30
1.10.18;Turkey;2.67
1.11.18;Turkey;-1.44
1.12.18;Turkey;-0.40
1.1.19;Turkey;1.06
1.2.19;Turkey;0.16
1.3.19;Turkey;1.03
1.4.19;Turkey;1.69
1.5.19;Turkey;0.95
1.6.19;Turkey;0.03
1.7.19;Turkey;1.36
1.8.19;Turkey;0.86
1.9.19;Turkey;0.99
1.10.19;Turkey;2.00
1.11.19;Turkey;0.38
1.12.19;Turkey;0.74
1.1.20;Turkey;1.35
1.2.20;Turkey;0.35
1.3.20;Turkey;0.57
1.4.20;Turkey;0.85
1.5.20;Turkey;1.36
1.6.20;Turkey;1.13
1.7.20;Turkey;0.58
1.8.20;Turkey;0.86
1.9.20;Turkey;0.97
1.10.20;Turkey;2.13
1.11.20;Turkey;2.30
1.12.20;Turkey;1.25
1.1.21;Turkey;1.68
1.2.21;Turkey;0.91
1.3.21;Turkey;1.08
1.4.21;Turkey;1.68
1.5.21;Turkey;0.89
1.6.21;Turkey;1.94
1.7.21;Turkey;1.80
1.8.21;Turkey;1.12
1.9.21;Turkey;1.25
1.10.21;Turkey;2.39
1.11.21;Turkey;3.51
1.12.21;Turkey;13.58
1.1.22;Turkey;11.10
1.2.22;Turkey;4.81
1.3.22;Turkey;5.46
1.4.22;Turkey;7.25
1.5.22;Turkey;2.98
1.6.22;Turkey;4.95
1.7.22;Turkey;2.37
1.8.22;Turkey;1.46
1.9.22;Turkey;3.08
1.10.22;Turkey;3.54
1.11.22;Turkey;2.88
1.12.22;Turkey;1.18
1.1.23;Turkey;6.65
1.2.23;Turkey;3.15
1.3.23;Turkey;2.29
1.4.23;Turkey;2.39
1.5.23;Turkey;0.04
1.6.23;Turkey;3.92
1.7.23;Turkey;9.49
1.8.23;Turkey;9.09
1.9.23;Turkey;4.75
1.10.23;Turkey;3.43
1.11.23;Turkey;3.28
1.12.23;Turkey;2.93
1.1.24;Turkey;6.70
1.2.24;Turkey;4.53
1.3.24;Turkey;3.16
1.4.24;Turkey;3.18
1.5.24;Turkey;3.37
1.6.24;Turkey;1.64
1.7.24;Turkey;3.23
1.8.24;Turkey;2.47
1.9.24;Turkey;2.97
1.1.12;United Kingdom;-0.32
1.2.12;United Kingdom;0.53
1.3.12;United Kingdom;0.21
1.4.12;United Kingdom;0.52
1.5.12;United Kingdom;0.00
1.6.12;United Kingdom;-0.31
1.7.12;United Kingdom;0.10
1.8.12;United Kingdom;0.42
1.9.12;United Kingdom;0.31
1.10.12;United Kingdom;0.41
1.11.12;United Kingdom;0.21
1.12.12;United Kingdom;0.31
1.1.13;United Kingdom;-0.31
1.2.13;United Kingdom;0.52
1.3.13;United Kingdom;0.31
1.4.13;United Kingdom;0.20
1.5.13;United Kingdom;0.20
1.6.13;United Kingdom;-0.20
1.7.13;United Kingdom;0.00
1.8.13;United Kingdom;0.41
1.9.13;United Kingdom;0.30
1.10.13;United Kingdom;0.10
1.11.13;United Kingdom;0.00
1.12.13;United Kingdom;0.40
1.1.14;United Kingdom;-0.50
1.2.14;United Kingdom;0.41
1.3.14;United Kingdom;0.20
1.4.14;United Kingdom;0.30
1.5.14;United Kingdom;0.00
1.6.14;United Kingdom;0.20
1.7.14;United Kingdom;-0.20
1.8.14;United Kingdom;0.30
1.9.14;United Kingdom;0.10
1.10.14;United Kingdom;0.10
1.11.14;United Kingdom;-0.20
1.12.14;United Kingdom;0.00
1.1.15;United Kingdom;-0.70
1.2.15;United Kingdom;0.30
1.3.15;United Kingdom;0.10
1.4.15;United Kingdom;0.30
1.5.15;United Kingdom;0.20
1.6.15;United Kingdom;0.00
1.7.15;United Kingdom;-0.10
1.8.15;United Kingdom;0.30
1.9.15;United Kingdom;-0.10
1.10.15;United Kingdom;0.10
1.11.15;United Kingdom;0.00
1.12.15;United Kingdom;0.10
1.1.16;United Kingdom;-0.50
1.2.16;United Kingdom;0.20
1.3.16;United Kingdom;0.30
1.4.16;United Kingdom;0.20
1.5.16;United Kingdom;0.20
1.6.16;United Kingdom;0.20
1.7.16;United Kingdom;-0.10
1.8.16;United Kingdom;0.30
1.9.16;United Kingdom;0.30
1.10.16;United Kingdom;0.10
1.11.16;United Kingdom;0.20
1.12.16;United Kingdom;0.39
1.1.17;United Kingdom;-0.39
1.2.17;United Kingdom;0.59
1.3.17;United Kingdom;0.29
1.4.17;United Kingdom;0.49
1.5.17;United Kingdom;0.29
1.6.17;United Kingdom;0.00
1.7.17;United Kingdom;0.00
1.8.17;United Kingdom;0.48
1.9.17;United Kingdom;0.29
1.10.17;United Kingdom;0.10
1.11.17;United Kingdom;0.29
1.12.17;United Kingdom;0.29
1.1.18;United Kingdom;-0.48
1.2.18;United Kingdom;0.38
1.3.18;United Kingdom;0.19
1.4.18;United Kingdom;0.38
1.5.18;United Kingdom;0.38
1.6.18;United Kingdom;0.00
1.7.18;United Kingdom;0.00
1.8.18;United Kingdom;0.57
1.9.18;United Kingdom;0.09
1.10.18;United Kingdom;0.09
1.11.18;United Kingdom;0.19
1.12.18;United Kingdom;0.19
1.1.19;United Kingdom;-0.65
1.2.19;United Kingdom;0.38
1.3.19;United Kingdom;0.19
1.4.19;United Kingdom;0.56
1.5.19;United Kingdom;0.28
1.6.19;United Kingdom;0.00
1.7.19;United Kingdom;0.09
1.8.19;United Kingdom;0.28
1.9.19;United Kingdom;0.09
1.10.19;United Kingdom;-0.09
1.11.19;United Kingdom;0.18
1.12.19;United Kingdom;0.00
1.1.20;United Kingdom;-0.18
1.2.20;United Kingdom;0.28
1.3.20;United Kingdom;0.00
1.4.20;United Kingdom;0.00
1.5.20;United Kingdom;0.00
1.6.20;United Kingdom;0.18
1.7.20;United Kingdom;0.37
1.8.20;United Kingdom;-0.37
1.9.20;United Kingdom;0.37
1.10.20;United Kingdom;0.00
1.11.20;United Kingdom;-0.09
1.12.20;United Kingdom;0.27
1.1.21;United Kingdom;-0.09
1.2.21;United Kingdom;0.09
1.3.21;United Kingdom;0.27
1.4.21;United Kingdom;0.64
1.5.21;United Kingdom;0.54
1.6.21;United Kingdom;0.36
1.7.21;United Kingdom;0.00
1.8.21;United Kingdom;0.63
1.9.21;United Kingdom;0.27
1.10.21;United Kingdom;0.89
1.11.21;United Kingdom;0.62
1.12.21;United Kingdom;0.53
1.1.22;United Kingdom;-0.09
1.2.22;United Kingdom;0.70
1.3.22;United Kingdom;0.95
1.4.22;United Kingdom;2.15
1.5.22;United Kingdom;0.59
1.6.22;United Kingdom;0.67
1.7.22;United Kingdom;0.58
1.8.22;United Kingdom;0.50
1.9.22;United Kingdom;0.41
1.10.22;United Kingdom;1.64
1.11.22;United Kingdom;0.40
1.12.22;United Kingdom;0.40
1.1.23;United Kingdom;-0.40
1.2.23;United Kingdom;0.96
1.3.23;United Kingdom;0.63
1.4.23;United Kingdom;1.18
1.5.23;United Kingdom;0.62
1.6.23;United Kingdom;0.23
1.7.23;United Kingdom;-0.31
1.8.23;United Kingdom;0.31
1.9.23;United Kingdom;0.54
1.10.23;United Kingdom;0.08
1.11.23;United Kingdom;-0.15
1.12.23;United Kingdom;0.38
1.1.24;United Kingdom;-0.38
1.2.24;United Kingdom;0.62
1.3.24;United Kingdom;0.61
1.4.24;United Kingdom;0.46
1.5.24;United Kingdom;0.38
1.6.24;United Kingdom;0.23
1.7.24;United Kingdom;-0.08
1.8.24;United Kingdom;0.38
1.9.24;United Kingdom;0.07
1.1.12;United States;0.44
1.2.12;United States;0.44
1.3.12;United States;0.76
1.4.12;United States;0.30
1.5.12;United States;-0.12
1.6.12;United States;-0.15
1.7.12;United States;-0.16
1.8.12;United States;0.56
1.9.12;United States;0.45
1.10.12;United States;-0.04
1.11.12;United States;-0.47
1.12.12;United States;-0.27
1.1.13;United States;0.30
1.2.13;United States;0.82
1.3.13;United States;0.26
1.4.13;United States;-0.10
1.5.13;United States;0.18
1.6.13;United States;0.24
1.7.13;United States;0.04
1.8.13;United States;0.12
1.9.13;United States;0.12
1.10.13;United States;-0.26
1.11.13;United States;-0.20
1.12.13;United States;-0.01
1.1.14;United States;0.37
1.2.14;United States;0.37
1.3.14;United States;0.64
1.4.14;United States;0.33
1.5.14;United States;0.35
1.6.14;United States;0.19
1.7.14;United States;-0.04
1.8.14;United States;-0.17
1.9.14;United States;0.08
1.10.14;United States;-0.25
1.11.14;United States;-0.54
1.12.14;United States;-0.57
1.1.15;United States;-0.47
1.2.15;United States;0.43
1.3.15;United States;0.60
1.4.15;United States;0.20
1.5.15;United States;0.51
1.6.15;United States;0.35
1.7.15;United States;0.01
1.8.15;United States;-0.14
1.9.15;United States;-0.16
1.10.15;United States;-0.04
1.11.15;United States;-0.21
1.12.15;United States;-0.34
1.1.16;United States;0.17
1.2.16;United States;0.08
1.3.16;United States;0.43
1.4.16;United States;0.47
1.5.16;United States;0.40
1.6.16;United States;0.33
1.7.16;United States;-0.16
1.8.16;United States;0.09
1.9.16;United States;0.24
1.10.16;United States;0.12
1.11.16;United States;-0.16
1.12.16;United States;0.03
1.1.17;United States;0.58
1.2.17;United States;0.31
1.3.17;United States;0.08
1.4.17;United States;0.30
1.5.17;United States;0.09
1.6.17;United States;0.09
1.7.17;United States;-0.07
1.8.17;United States;0.30
1.9.17;United States;0.53
1.10.17;United States;-0.06
1.11.17;United States;0.00
1.12.17;United States;-0.06
1.1.18;United States;0.54
1.2.18;United States;0.45
1.3.18;United States;0.23
1.4.18;United States;0.40
1.5.18;United States;0.42
1.6.18;United States;0.16
1.7.18;United States;0.01
1.8.18;United States;0.06
1.9.18;United States;0.12
1.10.18;United States;0.18
1.11.18;United States;-0.33
1.12.18;United States;-0.32
1.1.19;United States;0.19
1.2.19;United States;0.42
1.3.19;United States;0.56
1.4.19;United States;0.53
1.5.19;United States;0.21
1.6.19;United States;0.02
1.7.19;United States;0.17
1.8.19;United States;-0.01
1.9.19;United States;0.08
1.10.19;United States;0.23
1.11.19;United States;-0.05
1.12.19;United States;-0.09
1.1.20;United States;0.39
1.2.20;United States;0.27
1.3.20;United States;-0.22
1.4.20;United States;-0.67
1.5.20;United States;0.00
1.6.20;United States;0.55
1.7.20;United States;0.51
1.8.20;United States;0.32
1.9.20;United States;0.14
1.10.20;United States;0.04
1.11.20;United States;-0.06
1.12.20;United States;0.09
1.1.21;United States;0.43
1.2.21;United States;0.55
1.3.21;United States;0.71
1.4.21;United States;0.82
1.5.21;United States;0.80
1.6.21;United States;0.93
1.7.21;United States;0.48
1.8.21;United States;0.21
1.9.21;United States;0.27
1.10.21;United States;0.83
1.11.21;United States;0.49
1.12.21;United States;0.31
1.1.22;United States;0.84
1.2.22;United States;0.91
1.3.22;United States;1.34
1.4.22;United States;0.56
1.5.22;United States;1.1
1.6.22;United States;1.37
1.7.22;United States;-0.01
1.8.22;United States;-0.04
1.9.22;United States;0.22
1.10.22;United States;0.41
1.11.22;United States;-0.1
1.12.22;United States;-0.31
1.1.23;United States;0.8
1.2.23;United States;0.56
1.3.23;United States;0.33
1.4.23;United States;0.51
1.5.23;United States;0.25
1.6.23;United States;0.32
1.7.23;United States;0.19
1.8.23;United States;0.44
1.9.23;United States;0.25
1.10.23;United States;-0.04
1.11.23;United States;-0.2
1.12.23;United States;-0.1
1.1.24;United States;0.54
1.2.24;United States;0.62
1.3.24;United States;0.65
1.4.24;United States;0.39
1.5.24;United States;0.17
1.6.24;United States;0.03
1.7.24;United States;0.12
1.8.24;United States;0.08
1.9.24;United States;0.16
